"Name","Street Address","City","State","Zip","Latitude","Longitude"
"RED SANDSTONE ELEMENTARY SCHOOL","551 NORTH FRONTAGE ROAD","VAIL","CO","81657",39.6456514,-106.3894115
"VAIL SKI AND SNOWBOARD ACADEMY (VSSA)","948 CHAMBERS AVENUE","EAGLE","CO","81631",39.66351299999999,-106.8161553
"WORLD ACADEMY","948 CHAMBERS AVENUE","EAGLE","CO","81631",39.66351299999999,-106.8161553
"LEGACY ACADEMY","1975 LEGACY CIRCLE","ELIZABETH","CO","80107",39.3594512,-104.6267852
"ELIZABETH MIDDLE SCHOOL","34427 COUNTY ROAD 13","ELIZABETH","CO","80107",39.3694831,-104.6068064
"ELIZABETH HIGH SCHOOL","34500 COUNTY ROAD 13","ELIZABETH","CO","80107",39.3693026,-104.6047042
"FRONTIER HIGH SCHOOL","589 SOUTH BANNER STREET","ELIZABETH","CO","80107",39.3576147,-104.5964964
"ELIZABETH RUNNING CREEK PRESCHOOL","589 SOUTH BANNER STREET","ELIZABETH","CO","80107",39.3576147,-104.5964964
"RUNNING CREEK ELEMENTARY SCHOOL","900 SOUTH ELBERT STREET","ELIZABETH","CO","80107",39.35432850000001,-104.5977362
"SINGING HILLS PRESCHOOL","41012 MADRID DRIVE","PARKER","CO","80134",39.4645602,-104.6500067
"SINGING HILLS ELEMENTARY SCHOOL","41012 MADRID DRIVE","PARKER","CO","80134",39.4645602,-104.6500067
"KIOWA ELEMENTARY SCHOOL","525 COMMANCHE ST","KIOWA","CO","80117",39.3466448,-104.4610321
"KIOWA MIDDLE SCHOOL","525 COMMANCHE ST","KIOWA","CO","80117",39.3466448,-104.4610321
"KIOWA HIGH SCHOOL","525 COMMANCHE ST","KIOWA","CO","80117",39.3466448,-104.4610321
"SIMLA ELEMENTARY SCHOOL","619 PUEBLO ST","SIMLA","CO","80835",39.1381599,-104.0839508
"SIMLA JUNIOR HIGH SCHOOL","619 PUEBLO ST","SIMLA","CO","80835",39.1381599,-104.0839508
"SIMLA HIGH SCHOOL","619 PUEBLO ST","SIMLA","CO","80835",39.1381599,-104.0839508
"ELBERT ELEMENTARY SCHOOL","24489 MAIN STREET","ELBERT","CO","80106",39.2224046,-104.5375223
"ELBERT JUNIOR-SENIOR HIGH SCHOOL","24489 MAIN STREET","ELBERT","CO","80106",39.2224046,-104.5375223
"AGATE ELEMENTARY SCHOOL","41032 2ND AVENUE","AGATE","CO","80101",39.4626036,-103.9419609
"CALHAN ELEMENTARY SCHOOL","800 BULLDOG DRIVE","CALHAN","CO","80808",39.032997,-104.295079
"CALHAN MIDDLE SCHOOL","800 BULLDOG DRIVE","CALHAN","CO","80808",39.032997,-104.295079
"CALHAN HIGH SCHOOL","800 BULLDOG DRIVE","CALHAN","CO","80808",39.032997,-104.295079
"ATLAS PREPARATORY SCHOOL","1628 SOUTH MURRAY BLVD","COLORADO SPRINGS","CO","80916",38.808156,-104.7525461
"BRICKER ELEMENTARY SCHOOL","4880 DOVER PLACE","COLORADO SPRINGS","CO","80916",38.801046,-104.736853
"CARMEL MIDDLE SCHOOL","1740 PEPPERWOOD DRIVE","COLORADO SPRINGS","CO","80910",38.8073033,-104.7661146
"CENTENNIAL ELEMENTARY SCHOOL","1860 SOUTH CHELTON ROAD","COLORADO SPRINGS","CO","80910",38.8042445,-104.762227
"GIBERSON ELEMENTARY SCHOOL","2880 FERBER DRIVE","COLORADO SPRINGS","CO","80916",38.7926565,-104.7499791
"FOX MEADOW MIDDLE SCHOOL","1450 CHEYENNE MEADOWS ROAD","COLORADO SPRINGS","CO","80906",38.7834152,-104.8013958
"HARRISON HIGH SCHOOL","2755 JANITELL ROAD","COLORADO SPRINGS","CO","80906",38.7926515,-104.7931867
"HIGH SCHOOL PREPARATORY ACADEMY","2883 SOUTH CIRCLE DRIVE","COLORADO SPRINGS","CO","80906",38.7954758,-104.7952887
"JAMES IRWIN CHARTER HIGH SCHOOL","5525 ASTROZON BLVD.","COLORADO SPRINGS","CO","80916",38.7972773,-104.7283359
"JAMES IRWIN CHARTER MIDDLE SCHOOL","5525 ASTROZON BLVD","COLORADO SPRINGS","CO","80916",38.7972773,-104.7283359
"JAMES IRWIN CHARTER ELEMENTARY SCHOOL","1626 S MURRAY BOULEVARD","COLORADO SPRINGS","CO","80916",38.8082909,-104.7525462
"MONTEREY ELEMENTARY SCHOOL","2311 MONTEREY ROAD","COLORADO SPRINGS","CO","80910",38.7995784,-104.7673602
"MOUNTAIN VISTA COMMUNITY SCHOOL","2550 DORSET DRIVE","COLORADO SPRINGS","CO","80910",38.8124135,-104.781735
"OAK CREEK ELEMENTARY SCHOOL","3333 OAK CREEK DRIVE WEST","COLORADO SPRINGS","CO","80906",38.7836061,-104.8176736
"OTERO ELEMENTARY SCHOOL","1650 CHARMWOOD DRIVE","COLORADO SPRINGS","CO","80906",38.7704259,-104.8062611
"PANORAMA MIDDLE SCHOOL","2145 SOUTH CHELTON","COLORADO SPRINGS","CO","80916",38.8033767,-104.7415902
"PIKES PEAK ELEMENTARY SCHOOL","1520 VERDE DRIVE","COLORADO SPRINGS","CO","80910",38.8108139,-104.7709013
"SAND CREEK ELEMENTARY SCHOOL","550 SAND CREEK DRIVE","COLORADO SPRINGS","CO","80916",38.8241766,-104.7400756
"SIERRA HIGH SCHOOL","2250 JET WING DRIVE","COLORADO SPRINGS","CO","80916",38.8018224,-104.7522041
"SOARING EAGLES ELEMENTARY SCHOOL","4710 HARRIER RIDGE DRIVE","COLORADO SPRINGS","CO","80916",38.78520040000001,-104.7376147
"STRATMOOR HILLS ELEMENTARY SCHOOL","200 LOOMIS AVENUE","COLORADO SPRINGS","CO","80906",38.77260589999999,-104.7979849
"STRATTON MEADOWS ELEMENTARY SCHOOL","610 BROOKSHIRE AVENUE","COLORADO SPRINGS","CO","80906",38.8058208,-104.8129338
"TURMAN ELEMENTARY SCHOOL","3245 SPRINGNITE DRIVE","COLORADO SPRINGS","CO","80916",38.7854434,-104.7506182
"WILDFLOWER ELEMENTARY SCHOOL","1160 KEITH DRIVE","COLORADO SPRINGS","CO","80916",38.816585,-104.740126
"FRENCH ELEMENTARY SCHOOL","5225 ALTURAS DRIVE","COLORADO SPRINGS","CO","80911",38.7683899,-104.727295
"TALBOTT ELEMENTARY SCHOOL","DEAN AND FORDHAM STREETS","COLORADO SPRINGS","CO","80911",38.7349122,-104.7204472
"JANITELL JUNIOR HIGH SCHOOL","7635 FOUNTAIN MESA ROAD","FOUNTAIN","CO","80817",38.7209551,-104.69795
"JAMES MADISON CHARTER ACADEMY SCHOOL","660 SYRACUSE STREET","COLORADO SPRINGS","CO","80911",38.7240178,-104.7156994
"MARTIN LUTHER KING JR ELEMENTARY SCHOOL","6910 DEFOE AVENUE","COLORADO SPRINGS","CO","80911",38.7346844,-104.6993338
"MESA RIDGE HIGH SCHOOL","6070 MESA RIDGE PARKWAY","COLORADO SPRINGS","CO","80911",38.7218403,-104.7101527
"PINELLO ELEMENTARY SCHOOL","2515 CODY DRIVE","COLORADO SPRINGS","CO","80911",38.768579,-104.755839
"VENETUCCI ELEMENTARY SCHOOL","405 WILLIS DRIVE","COLORADO SPRINGS","CO","80911",38.741093,-104.727582
"SPROUL JUNIOR HIGH SCHOOL","235 SUMAC DRIVE","COLORADO SPRINGS","CO","80911",38.763447,-104.747142
"SUNRISE ELEMENTARY SCHOOL","7070 GRAND VALLEY DRIVE","COLORADO SPRINGS","CO","80911",38.7287869,-104.686199
"WATSON JUNIOR HIGH SCHOOL","136 FONTAINE BOULEVARD","COLORADO SPRINGS","CO","80911",38.737943,-104.7229848
"WEBSTER ELEMENTARY SCHOOL","445 JERSEY LANE","COLORADO SPRINGS","CO","80911",38.7258704,-104.7141648
"DISCOVERY HIGH SCHOOL","701 WIDEFIELD DRIVE","COLORADO SPRINGS","CO","80911",38.755424,-104.7364899
"WIDEFIELD ELEMENTARY SCHOOL","509 WIDEFIELD DRIVE","COLORADO SPRINGS","CO","80911",38.752851,-104.7339997
"WIDEFIELD HIGH SCHOOL","615 WIDEFIELD DRIVE","COLORADO SPRINGS","CO","80911",38.754852,-104.735186
"WIDEFIELD DISTRICT 3 PRESCHOOL","209 LETA DRIVE","COLORADO SPRINGS","CO","80911",38.761215,-104.744888
"WELTE EDUCATION CENTER","301 EAST IOWA","FOUNTAIN","CO","80817",38.6845447,-104.6975498
"CARSON MIDDLE SCHOOL","6200 PRUSSMAN BOULEVARD","FORT CARSON","CO","80902",38.7339085,-104.7996296
"ABRAMS ELEMENTARY SCHOOL","600 CHILES AVENUE","FORT CARSON","CO","80902",38.7547526,-104.8030365
"EAGLESIDE ELEMENTARY SCHOOL","9750 SENTRY DRIVE","FOUNTAIN","CO","80817",38.6902865,-104.6799555
"ARAGON ELEMENTARY SCHOOL","211 SOUTH MAIN STREET","FOUNTAIN","CO","80817",38.68197929999999,-104.7018747
"FOUNTAIN MIDDLE SCHOOL","515 N. SANTE FE","FOUNTAIN","CO","80817",38.6863667,-104.7063147
"MESA ELEMENTARY SCHOOL","400 CAMINO DEL REY","FOUNTAIN","CO","80817",38.70437990000001,-104.6988269
"FOUNTAIN-FORT CARSON HIGH SCHOOL","900 JIMMY CAMP ROAD","FOUNTAIN","CO","80817",38.6737861,-104.6829334
"JORDAHL ELEMENTARY SCHOOL","800 PROGRESS DRIVE","FOUNTAIN","CO","80817",38.671321,-104.678593
"MOUNTAINSIDE ELEMENTARY SCHOOL","5506 HARR AVENUE","FORT CARSON","CO","80902",38.7221136,-104.7999851
"PATRIOT ELEMENTARY SCHOOL","7010 HARR AVENUE","FORT CARSON","CO","80902",38.7381689,-104.8026714
"WEIKEL ELEMENTARY SCHOOL","6565 LINDSTROM STREET","COLORADO SPRINGS","CO","80902",38.7378777,-104.798528
"ACHIEVE ONLINE","2115 AFTON WAY","COLORADO SPRINGS","CO","80909",38.8613223,-104.7824141
"AUDUBON ELEMENTARY SCHOOL","2400 EAST VAN BUREN STREET","COLORADO SPRINGS","CO","80909",38.8672025,-104.784091
"THE BIJOU SCHOOL","2115 AFTON WAY","COLORADO SPRINGS","CO","80909",38.8613223,-104.7824141
"BRISTOL ELEMENTARY SCHOOL","890 NORTH WALNUT STREET","COLORADO SPRINGS","CO","80905",38.8459724,-104.8342437
"BUENA VISTA ELEMENTARY SCHOOL","924 W PIKES PEAK AVE","COLORADO SPRINGS","CO","80905",38.8357938,-104.8400479
"CARVER ELEMENTARY SCHOOL","4740 ARTISTIC CIRCLE","COLORADO SPRINGS","CO","80917",38.8888643,-104.7419385
"CHIPETA ELEMENTARY SCHOOL","2340 RAMSGATE TERRACE","COLORADO SPRINGS","CO","80919",38.907123,-104.871162
"CIVA CHARTER ACADEMY","4635 NORTHPARK DRIVE","COLORADO SPRINGS","CO","80918",38.8990796,-104.8262938
"MCAULIFFE ELEMENTARY","830 HATHAWAY DRIVE","COLORADO SPRINGS","CO","80915",38.8435929,-104.7092845
"COLUMBIA ELEMENTARY SCHOOL","835 EAST ST VRAIN STREET","COLORADO SPRINGS","CO","80903",38.8400814,-104.8086093
"CORONADO HIGH SCHOOL","1590 WEST FILLMORE STREET","COLORADO SPRINGS","CO","80904",38.872971,-104.85758
"COMMUNITY PREP CHARTER SCHOOL","332 EAST WILLAMETTE AVENUE","COLORADO SPRINGS","CO","80903",38.842783,-104.818122
"DOHERTY HIGH SCHOOL","4515 BARNES ROAD","COLORADO SPRINGS","CO","80917",38.8959749,-104.74387
"EARLY COLLEGE HIGH SCHOOL","2115 AFTON WAY","COLORADO SPRINGS","CO","80909",38.8613223,-104.7824141
"EDISON ELEMENTARY SCHOOL","3125 NORTH HANCOCK AVENUE","COLORADO SPRINGS","CO","80907",38.8775077,-104.802808
"NIKOLA TESLA EDUCATION OPPORTUNITY CENTER","2115 AFTON WAY","COLORADO SPRINGS","CO","80909",38.8613223,-104.7824141
"FREEDOM ELEMENTARY SCHOOL","5280 BUTTERFIELD DRIVE","COLORADO SPRINGS","CO","80923",38.9353342,-104.7320072
"FREMONT ELEMENTARY SCHOOL","5110 EL CAMINO DRIVE","COLORADO SPRINGS","CO","80918",38.9068901,-104.7708425
"GALILEO SCHOOL OF MATH AND SCIENCE","1600 NORTH UNION BLVD","COLORADO SPRINGS","CO","80909",38.8563513,-104.7954611
"GLOBE CHARTER SCHOOL","3302 ALPINE PLACE","COLORADO SPRINGS","CO","80909",38.8646802,-104.7677881
"GRANT ELEMENTARY SCHOOL","3215 WESTWOOD BOULEVARD","COLORADO SPRINGS","CO","80918",38.89549299999999,-104.767696
"HUNT ELEMENTARY SCHOOL","917 EAST MORENO AVENUE","COLORADO SPRINGS","CO","80903",38.824472,-104.807355
"HENRY ELEMENTARY SCHOOL","1310 LEHMBERG BOULEVARD","COLORADO SPRINGS","CO","80915",38.8518973,-104.7336666
"HOLMES MIDDLE SCHOOL","2455 MESA ROAD","COLORADO SPRINGS","CO","80904",38.867085,-104.854532
"MANN MIDDLE SCHOOL","1001 EAST VAN BUREN STREET","COLORADO SPRINGS","CO","80907",38.8673087,-104.8043407
"HOWBERT ELEMENTARY SCHOOL","1023 NORTH 31ST STREET","COLORADO SPRINGS","CO","80904",38.8655165,-104.8674017
"JACKSON ELEMENTARY SCHOOL","4340 EDWINSTOWE AVENUE","COLORADO SPRINGS","CO","80907",38.8923396,-104.8393939
"JENKINS MIDDLE SCHOOL","6410 AUSTIN BLUFFS PARKWAY","COLORADO SPRINGS","CO","80923",38.92889,-104.7427653
"KELLER ELEMENTARY SCHOOL","3730 EAST MONTEBELLO DRIVE","COLORADO SPRINGS","CO","80918",38.906291,-104.757364
"LIFE SKILLS CENTER OF COLORADO SPRINGS","1810 EASTLAKE BOULEVARD","COLORADO SPRINGS","CO","80910",38.8240729,-104.7935721
"MADISON ELEMENTARY SCHOOL","4120 CONSTITUTION AVENUE","COLORADO SPRINGS","CO","80909",38.8624639,-104.7493885
"TWAIN ELEMENTARY SCHOOL","3402 EAST SAN MIGUEL STREET","COLORADO SPRINGS","CO","80909",38.850938,-104.7668611
"KING ELEMENTARY SCHOOL","6110 SAPPORO DRIVE","COLORADO SPRINGS","CO","80918",38.9202872,-104.76994
"MARTINEZ ELEMENTARY SCHOOL","6460 VICKERS DRIVE","COLORADO SPRINGS","CO","80918",38.9232297,-104.7496392
"MIDLAND ELEMENTARY SCHOOL","2110 WEST BROADWAY STREET","COLORADO SPRINGS","CO","80904",38.837344,-104.8595701
"MITCHELL HIGH SCHOOL","1205 POTTER DRIVE","COLORADO SPRINGS","CO","80909",38.8495407,-104.7515278
"MONROE ELEMENTARY SCHOOL","15 SOUTH CHELTON ROAD","COLORADO SPRINGS","CO","80910",38.8318373,-104.7655935
"NORTH MIDDLE SCHOOL","612 EAST YAMPA STREET","COLORADO SPRINGS","CO","80903",38.8483273,-104.8137187
"PALMER HIGH SCHOOL","301 NORTH NEVADA AVENUE","COLORADO SPRINGS","CO","80903",38.8387888,-104.8204087
"PENROSE ELEMENTARY SCHOOL","4285 SOUTH NONCHALANT CIRCLE","COLORADO SPRINGS","CO","80917",38.8785051,-104.7468143
"QUEEN PALMER ELEMENTARY SCHOOL","1921 EAST YAMPA STREET","COLORADO SPRINGS","CO","80909",38.845811,-104.792468
"ROOSEVELT EDISON CHARTER SCHOOL","205 SOUTH BYRON DRIVE","COLORADO SPRINGS","CO","80910",38.833049,-104.748772
"RUDY ELEMENTARY SCHOOL","5370 CRACKER BARREL CIRCLE","COLORADO SPRINGS","CO","80917",38.8911616,-104.7263621
"RUSSELL MIDDLE SCHOOL","3825 EAST MONTEBELLO DRIVE","COLORADO SPRINGS","CO","80918",38.9040141,-104.7573899
"SABIN MIDDLE SCHOOL","3605 NORTH CAREFREE CIRCLE","COLORADO SPRINGS","CO","80917",38.881665,-104.749777
"SCOTT ELEMENTARY SCHOOL","6175 WHETSTONE DRIVE","COLORADO SPRINGS","CO","80923",38.9228541,-104.7351511
"STEELE ELEMENTARY SCHOOL","1720 NORTH WEBER STREET","COLORADO SPRINGS","CO","80907",38.8583863,-104.8191983
"STRATTON ELEMENTARY SCHOOL","2460 PASEO ROAD","COLORADO SPRINGS","CO","80907",38.8671593,-104.8019311
"JACK SWIGERT AEROSPACE ACADEMY","4220 EAST PIKES PEAK AVE","COLORADO SPRINGS","CO","80909",38.835991,-104.750383
"TAYLOR ELEMENTARY SCHOOL","900 EAST BUENA VENTURA STREET","COLORADO SPRINGS","CO","80907",38.8541511,-104.8079545
"TRAILBLAZER ELEMENTARY SCHOOL","2015 WICKES ROAD","COLORADO SPRINGS","CO","80919",38.919428,-104.8651568
"WEST MIDDLE SCHOOL","1920 WEST PIKES PEAK AVENUE","COLORADO SPRINGS","CO","80904",38.843996,-104.8529609
"WEST ELEMENTARY SCHOOL","25 NORTH 20TH STREET","COLORADO SPRINGS","CO","80904",38.8435333,-104.8534144
"ROGERS ELEMENTARY SCHOOL","110 SOUTH CIRCLE DRIVE","COLORADO SPRINGS","CO","80910",38.829692,-104.77687
"WILSON ELEMENTARY SCHOOL","1409 DE REAMER CIRCLE","COLORADO SPRINGS","CO","80915",38.8532731,-104.7458759
"CHEYENNE MOUNTAIN CHARTER ACADEMY","1832 SOUTH WAHSATCH","COLORADO SPRINGS","CO","80906",38.8080955,-104.8195863
"CHEYENNE MOUNTAIN ELEMENTARY SCHOOL","5250 FARTHING DRIVE","COLORADO SPRINGS","CO","80906",38.7599846,-104.8239069
"CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL","1200 WEST CHEYENNE ROAD","COLORADO SPRINGS","CO","80905",38.80628979999999,-104.8055956
"CHEYENNE MOUNTAIN HIGH SCHOOL","1200 CRESTA ROAD","COLORADO SPRINGS","CO","80906",38.8046772,-104.8581403
"BROADMOOR ELEMENTARY SCHOOL","440 W CHEYENNE MOUNTAIN BLVD","COLORADO SPRINGS","CO","80906",38.7897759,-104.8360169
"CANON ELEMENTARY SCHOOL","1201 WEST CHEYENNE ROAD","COLORADO SPRINGS","CO","80906",38.7986574,-104.848382
"SKYWAY PARK ELEMENTARY SCHOOL","1100 MERCURY DRIVE","COLORADO SPRINGS","CO","80905",38.805718,-104.8494203
"GOLD CAMP ELEMENTARY SCHOOL","1805 PRESERVE DRIVE","COLORADO SPRINGS","CO","80906",38.807863,-104.859703
"PINON VALLEY ELEMENTARY SCHOOL","6205 FARTHING DRIVE","COLORADO SPRINGS","CO","80906",38.7570294,-104.8140342
"THE VANGUARD SCHOOL (MIDDLE)","1832 SOUTH WAHSATCH","COLORADO SPRINGS","CO","80906",38.8080955,-104.8195863
"THE VANGUARD SCHOOL (HIGH)","1832 SOUTH WAHSATCH","COLORADO SPRINGS","CO","80906",38.8080955,-104.8195863
"MANITOU SPRINGS ELEMENTARY SCHOOL","110 PAWNEE AVENUE","MANITOU SPRINGS","CO","80829",38.8558498,-104.9147017
"MANITOU SPRINGS MIDDLE SCHOOL","415 EL MONTE PLACE","MANITOU SPRINGS","CO","80829",38.8547681,-104.9057062
"MANITOU SPRINGS HIGH SCHOOL","401 EL MONTE PLACE","MANITOU SPRINGS","CO","80829",38.8570319,-104.904922
"UTE PASS ELEMENTARY SCHOOL","9230 CHIPITA PARK ROAD","CHIPITA PARK","CO","80809",38.920974,-104.9918429
"ACADEMY ENDEAVOUR ELEMENTARY SCHOOL","3475 HAMPTON PARK DRIVE","COLORADO SPRINGS","CO","80920",38.9516377,-104.7620301
"ACADEMY INTERNATIONAL ELEMENTARY SCHOOL","8550 CHARITY DRIVE","COLORADO SPRINGS","CO","80920",38.962575,-104.7656056
"CHALLENGER MIDDLE SCHOOL","10215 LEXINGTON DRIVE","COLORADO SPRINGS","CO","80920",38.978734,-104.774354
"AIR ACADEMY HIGH SCHOOL","551 NORTH FRONTAGE ROAD WEST","USAF ACADEMY","CO","80840",38.9983573,-104.8617533
"ACADEMY ONLINE","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO","80920",38.9543055,-104.7911873
"ASPEN VALLEY CAMPUS","1450 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO","80920",38.95132830000001,-104.7909764
"ANTELOPE TRAILS ELEMENTARY SCHOOL","15280 JESSIE DRIVE","COLORADO SPRINGS","CO","80921",39.0546125,-104.8264517
"BRIARGATE PRESCHOOL","1110 CHAPEL HILLS DRIVE","COLORADO SPRINGS","CO","80920",38.9543055,-104.7911873
"CHINOOK TRAIL ELEMENTARY SCHOOL","11795 GRAND LAWN CIRCLE","COLORADO SPRINGS","CO","80924",38.9743224,-104.7346158
"THE CLASSICAL ACADEMY CHARTER","975 STOUT ROAD","COLORADO SPRINGS","CO","80921",39.0164065,-104.816535
"THE CLASSICAL ACADEMY MIDDLE SCHOOL","975 STOUT ROAD","COLORADO SPRINGS","CO","80921",39.0164065,-104.816535
"THE CLASSICAL ACADEMY HIGH SCHOOL","975 STOUT ROAD","COLORADO SPRINGS","CO","80921",39.0164065,-104.816535
"DISCOVERY CANYON CAMPUS MIDDLE SCHOOL","1810 NORTH GATE BLVD","COLORADO SPRINGS","CO","80921",39.0308778,-104.795
"DISCOVERY CANYON CAMPUS ELEMENTARY SCHOOL","1810 NORTH GATE BLVD","COLORADO SPRINGS","CO","80921",39.0308778,-104.795
"DISCOVERY CANYON CAMPUS HIGH SCHOOL","1810 NORTHGATE BOULEVARD","COLORADO SPRINGS","CO","80921",39.0308778,-104.795
"DOUGLASS VALLEY ELEMENTARY SCHOOL","4610 DOUGLASS DRIVE","USAF ACADEMY","CO","80840",38.993096,-104.866394
"EAGLEVIEW MIDDLE SCHOOL","1325 VINDICATOR DRIVE","COLORADO SPRINGS","CO","80919",38.9227307,-104.8507533
"EDITH WOLFORD ELEMENTARY SCHOOL","13710 BLACK FOREST ROAD","COLORADO SPRINGS","CO","80908",39.030031,-104.701668
"EXPLORER ELEMENTARY SCHOOL","4190 BARDOT DRIVE","COLORADO SPRINGS","CO","80920",38.9600214,-104.7490964
"FOOTHILLS ELEMENTARY SCHOOL","825 ALLEGHENY DRIVE","COLORADO SPRINGS","CO","80919",38.9309482,-104.843432
"FRONTIER ELEMENTARY SCHOOL","3755 MEADOW RIDGE DRIVE","COLORADO SPRINGS","CO","80920",38.9466899,-104.7557719
"HIGH PLAINS ELEMENTARY SCHOOL","2248 VINTAGE DRIVE","COLORADO SPRINGS","CO","80920",38.9472274,-104.7833587
"LIBERTY HIGH SCHOOL","8720 SCARBOROUGH DRIVE","COLORADO SPRINGS","CO","80920",38.9594879,-104.7363175
"MOUNTAIN RIDGE MIDDLE SCHOOL","9150 LEXINGTON DRIVE","COLORADO SPRINGS","CO","80920",38.9646934,-104.7761384
"MOUNTAIN VIEW ELEMENTARY SCHOOL","10095 LEXINGTON DRIVE","COLORADO SPRINGS","CO","80920",38.977629,-104.7760042
"PINE CREEK HIGH SCHOOL","10750 THUNDER MOUNTAIN AVENUE","COLORADO SPRINGS","CO","80908",38.987186,-104.762977
"PIONEER ELEMENTARY SCHOOL","3663 WOODLAND HILLS DR","COLORADO SPRINGS","CO","80918",38.9316387,-104.7576244
"PRAIRIE HILLS ELEMENTARY SCHOOL","8025 TELEGRAPH DRIVE","COLORADO SPRINGS","CO","80920",38.9497624,-104.7332442
"RAMPART HIGH SCHOOL","8250 LEXINGTON DRIVE","COLORADO SPRINGS","CO","80920",38.950114,-104.7726798
"RANCH CREEK ELEMENTARY","9155 TUTT BOULEVARD","COLORADO SPRINGS","CO","80924",38.9644094,-104.7240092
"ROCKRIMMON ELEMENTARY SCHOOL","194 W MIKADO DRIVE","COLORADO SPRINGS","CO","80919",38.9328672,-104.8303486
"TCA COLLEGE PATHWAYS","12201 CROSS PEAK VIEW","COLORADO SPRINGS","CO","80921",38.9928738,-104.7934458
"THE DA VINCI ACADEMY SCHOOL","1335 BRIDLE OAK LANE","COLORADO SPRINGS","CO","80921",39.0123735,-104.8033536
"TIMBERVIEW MIDDLE SCHOOL","8680 SCARBOROUGH DRIVE","COLORADO SPRINGS","CO","80920",38.96138759999999,-104.7391298
"WOODMEN-ROBERTS ELEMENTARY SCHOOL","8365 ORCHARD PATH ROAD","COLORADO SPRINGS","CO","80919",38.945836,-104.8698066
"ELLICOTT ELEMENTARY SCHOOL","399 SOUTH ELLICOTT HIGHWAY","ELLICOTT","CO","80808",38.8249646,-104.3858755
"ELLICOTT MIDDLE SCHOOL","350 SOUTH ELLICOTT HIGHWAY","ELLICOTT","CO","80808",38.824869,-104.388204
"ELLICOTT SENIOR HIGH SCHOOL","375 SOUTH ELLICOTT HIGHWAY","ELLICOTT","CO","80808",38.8265336,-104.3860422
"CAREER BUILDING ACADEMY","18320 MAIN STREET","PEYTON","CO","80831",39.02975,-104.4857679
"PEYTON ELEMENTARY SCHOOL","13550 BRADSHAW ROAD","PEYTON","CO","80831",39.030378,-104.4972861
"PEYTON JUNIOR HIGH SCHOOL","13885 BRADSHAW ROAD","PEYTON","CO","80831",39.032353,-104.496964
"PEYTON SENIOR HIGH SCHOOL","13885 BRADSHAW ROAD","PEYTON","CO","80831",39.032353,-104.496964
"HANOVER JUNIOR-SENIOR HIGH SCHOOL","17050 SOUTH PEYTON HIGHWAY","COLORADO SPRINGS","CO","80928",38.58475990000001,-104.4624857
"PRAIRIE HEIGHTS ELEMENTARY SCHOOL","7930 INDIAN VILLAGE HEIGHTS","FOUNTAIN","CO","80817",38.536397,-104.680499
"BEAR CREEK ELEMENTARY SCHOOL","1330 CREEKSIDE DRIVE","MONUMENT","CO","80132",39.0685644,-104.8420502
"RAY E KILMER ELEMENTARY SCHOOL","4285 WALKER RD","COLORADO SPRINGS","CO","80908",39.091341,-104.748441
"MONUMENT CHARTER ACADEMY","1150 VILLAGE RIDGE POINT","MONUMENT","CO","80132",39.0936091,-104.8467226
"LEWIS-PALMER ELEMENTARY SCHOOL","1315 LAKE WOODMOOR DRIVE","MONUMENT","CO","80132",39.097941,-104.850706
"LEWIS-PALMER MIDDLE SCHOOL","1776 WOODMOOR DRIVE","MONUMENT","CO","80132",39.1022076,-104.8606396
"LEWIS-PALMER HIGH SCHOOL","1300 HIGBY ROAD","MONUMENT","CO","80132",39.080463,-104.854652
"PALMER RIDGE HIGH SCHOOL","19255 MONUMENT HILL ROAD","MONUMENT","CO","80132",39.1123169,-104.8621735
"PALMER LAKE ELEMENTARY SCHOOL","115 UPPER GLENWAY","PALMER LAKE","CO","80133",39.1216342,-104.9192354
"PRAIRIE WINDS ELEMENTARY SCHOOL","790 KING'S DEER POINT EAST","MONUMENT","CO","80132",39.109523,-104.8039639
"BANNING LEWIS RANCH ACADEMY","7094 COTTONWOOD TREE DRIVE","COLORADO SPRINGS","CO","80927",38.933286,-104.675049
"EVANS INTERNATIONAL ELEMENTARY SCHOOL","1675 WINNEBAGO ROAD","COLORADO SPRINGS","CO","80915",38.856085,-104.694259
"FALCON VIRTUAL ACADEMY","10850 EAST WOODMEN ROAD","FALCON","CO","80831",38.94076159999999,-104.6266831
"FALCON ELEMENTARY SCHOOL","12050 FALCON HIGHWAY","FALCON","CO","80831",38.930056,-104.603388
"FALCON MIDDLE SCHOOL","1199755 TOWNER AVENUE","PEYTON","CO","80831",38.9659015,-104.6228538
"FALCON HIGH SCHOOL","10255 LAMBERT ROAD","PEYTON","CO","80831",38.977827,-104.5723343
"GOAL ACADEMY","3621 W. 73RD AVE SUITE C-D","WESTMINSTER","CO","80300",39.8294302,-105.0350567
"HORIZON MIDDLE SCHOOL","1750 PIROS DRIVE","COLORADO SPRINGS","CO","80915",38.8630705,-104.7070009
"IMAGINE INDIGO RANCH","6464 PETERSON ROAD","COLORADO SPRINGS","CO","80923",38.92546,-104.6936546
"MERIDIAN RANCH INTERNATIONAL SCHOOL","10480 RAINBOW BRIDGE DRIVE","FALCON","CO","80831",38.9820371,-104.5894787
